datetime,PM10,rain,temp,humidity,wind
11/08/2025 17:00:00,"27,31",0,32.3,42,21
11/08/2025 18:00:00,"32,74",0,31.1,44,21
11/08/2025 19:00:00,"27,14",0,30.2,46,22
11/08/2025 20:00:00,"45,02",0,29.3,47,25
11/08/2025 21:00:00,"34,11",0,28.8,47,25
11/08/2025 22:00:00,"39,41",0,28.1,49,21
11/08/2025 23:00:00,"27,32",0,28.1,49,23
12/08/2025 00:00:00,"20,78",0,27.6,49,22
12/08/2025 01:00:00,"25,99",0,27.2,49,24
12/08/2025 02:00:00,"21,73",0,26.9,48,23
12/08/2025 03:00:00,"20,81",0,26.7,47,24
12/08/2025 04:00:00,"24,96",0,26.2,46,21
12/08/2025 05:00:00,"13,55",0,26.4,43,22
12/08/2025 06:00:00,"14,25",0,27.3,42,22
12/08/2025 07:00:00,"35,88",0,28.3,40,21
12/08/2025 08:00:00,"19,20",0,29.9,38,20
12/08/2025 09:00:00,"31,27",0,31.4,36,17
12/08/2025 10:00:00,"46,09",0,32.2,35,18
12/08/2025 11:00:00,"24,29",0,33.3,34,17
12/08/2025 12:00:00,N/D,0,34,34,21
12/08/2025 13:00:00,N/D,0,34.4,33,21
12/08/2025 14:00:00,N/D,0,34.5,33,21
12/08/2025 15:00:00,N/D,0,34.5,33,21
12/08/2025 16:00:00,N/D,0,34.1,34,20
12/08/2025 17:00:00,N/D,0,33.3,35,19
12/08/2025 18:00:00,N/D,0,31.7,36,22
12/08/2025 19:00:00,N/D,0,30.5,38,21
12/08/2025 20:00:00,N/D,0,29.8,39,18
12/08/2025 21:00:00,N/D,0,29.1,40,12
12/08/2025 22:00:00,N/D,0,28.5,42,19
12/08/2025 23:00:00,N/D,0,28.4,42,24
13/08/2025 00:00:00,N/D,0,28.1,43,24
13/08/2025 01:00:00,N/D,0,28.3,42,22
13/08/2025 02:00:00,N/D,0,28,42,19
13/08/2025 03:00:00,N/D,0,28,42,19
13/08/2025 04:00:00,N/D,0,27.3,44,14
13/08/2025 05:00:00,N/D,0,27.8,41,15
13/08/2025 06:00:00,N/D,0,28.4,41,18
13/08/2025 07:00:00,N/D,0,30,38,14
13/08/2025 08:00:00,N/D,0,31.5,35,15
13/08/2025 09:00:00,N/D,0,33,34,17
13/08/2025 10:00:00,N/D,0,34.2,33,14
13/08/2025 11:00:00,N/D,0,35.1,33,14
13/08/2025 12:00:00,N/D,0,36,31,15
13/08/2025 13:00:00,N/D,0,36.5,30,15
13/08/2025 14:00:00,N/D,0,36.9,31,17
13/08/2025 15:00:00,N/D,0,36.7,31,19
13/08/2025 16:00:00,N/D,0,33.7,42,16
13/08/2025 17:00:00,N/D,0,30.1,58,9
13/08/2025 18:00:00,N/D,0,29,62,4
13/08/2025 19:00:00,N/D,0,31.5,45,3
13/08/2025 20:00:00,N/D,0,30.4,44,11
13/08/2025 21:00:00,N/D,0,29.9,42,18
13/08/2025 22:00:00,N/D,0,29.6,41,15
13/08/2025 23:00:00,N/D,0,29.2,42,18
14/08/2025 00:00:00,N/D,0,28.8,43,16
14/08/2025 01:00:00,N/D,0,28.4,44,16
14/08/2025 02:00:00,N/D,0,28,45,12
14/08/2025 03:00:00,N/D,0,28.1,44,13
14/08/2025 04:00:00,N/D,0,28.3,43,18
14/08/2025 05:00:00,N/D,0,28.4,44,9
14/08/2025 06:00:00,N/D,0,29.4,42,13
14/08/2025 07:00:00,N/D,0,31.2,39,19
14/08/2025 08:00:00,N/D,0,32.4,35,19
14/08/2025 09:00:00,N/D,0,34.2,33,15
14/08/2025 10:00:00,N/D,0,34.5,31,12
14/08/2025 11:00:00,N/D,0,35.5,30,14
14/08/2025 12:00:00,N/D,0,36.3,28,17
14/08/2025 13:00:00,"7,12",0,36.4,26,17
14/08/2025 14:00:00,"8,98",0,36.4,24,18
14/08/2025 15:00:00,"11,56",0,36.2,26,19
14/08/2025 16:00:00,"23,28",0,35.8,26,21
14/08/2025 17:00:00,"24,55",0,35,29,19
14/08/2025 18:00:00,"26,58",0,34,31,16
14/08/2025 19:00:00,"45,37",0,33,33,8
14/08/2025 20:00:00,"24,45",0,31,38,6
14/08/2025 21:00:00,"45,17",0,30.5,40,7
14/08/2025 22:00:00,"39,19",0,29.6,43,4
14/08/2025 23:00:00,"43,90",0,29.5,42,8
15/08/2025 00:00:00,"24,94",0,29.1,42,14
15/08/2025 01:00:00,"16,63",0,28.1,44,15
15/08/2025 02:00:00,"11,89",0,27.5,45,16
15/08/2025 03:00:00,"23,01",0,27.4,45,15
15/08/2025 04:00:00,"26,21",0,27.4,45,15
15/08/2025 05:00:00,"38,45",0,27.5,45,15
15/08/2025 06:00:00,"25,72",0,28.9,41,17
15/08/2025 07:00:00,"50,78",0,31.2,36,10
15/08/2025 08:00:00,"30,28",0,32,32,22
15/08/2025 09:00:00,"15,14",0,33.5,29,22
15/08/2025 10:00:00,"31,17",0,35.2,26,18
15/08/2025 11:00:00,"17,12",0,35.5,25,22
15/08/2025 12:00:00,"15,11",0,35.7,26,20
15/08/2025 13:00:00,"33,80",0,36,25,19
15/08/2025 14:00:00,"19,23",0,36.2,25,18
15/08/2025 15:00:00,"11,33",0,35.8,26,20
15/08/2025 16:00:00,"10,22",0,35.8,25,19
15/08/2025 17:00:00,"6,31",0,35,28,20
15/08/2025 18:00:00,"19,93",0,34,29,17
15/08/2025 19:00:00,"26,87",0,32.8,32,13
15/08/2025 20:00:00,"38,39",0,31.6,35,7
15/08/2025 21:00:00,"33,13",0,30,43,3
15/08/2025 22:00:00,"46,51",0,30.7,38,3
15/08/2025 23:00:00,"23,25",0,30.2,39,8
16/08/2025 00:00:00,"20,30",0,29.6,41,5
16/08/2025 01:00:00,"42,08",0,29.7,39,6
16/08/2025 02:00:00,"24,79",0,29.2,39,6
16/08/2025 03:00:00,"13,20",0,28.8,40,3
16/08/2025 04:00:00,"28,90",0,28.3,41,11
16/08/2025 05:00:00,"16,41",0,28.6,40,15
16/08/2025 06:00:00,"24,54",0,29.7,38,14
16/08/2025 07:00:00,"27,93",0,31.2,35,17
16/08/2025 08:00:00,"32,69",0,33.3,31,14
16/08/2025 09:00:00,"20,49",0,34.1,30,17
16/08/2025 10:00:00,"25,80",0,35.6,26,15
16/08/2025 11:00:00,"19,86",0,36.2,25,14
16/08/2025 12:00:00,"15,03",0,36.8,19,11
16/08/2025 13:00:00,"10,38",0,36.4,23,8
16/08/2025 14:00:00,"8,63",0,36.5,26,9
16/08/2025 15:00:00,"7,21",0,36.2,28,7
16/08/2025 16:00:00,"10,12",0,32.2,46,12
16/08/2025 17:00:00,"13,56",0,32,40,8
16/08/2025 18:00:00,"12,07",0,32.6,31,5
16/08/2025 19:00:00,"22,44",0,31.8,32,5
16/08/2025 20:00:00,"31,46",0,31.6,32,11
16/08/2025 21:00:00,"31,06",0,30.9,35,15
16/08/2025 22:00:00,"16,55",0,29.8,38,6
16/08/2025 23:00:00,"34,70",0,29.3,39,7
17/08/2025 00:00:00,"21,03",0,29,39,7
17/08/2025 01:00:00,"18,91",0,29.2,38,15
17/08/2025 02:00:00,"19,00",0,29.4,37,19
17/08/2025 03:00:00,"10,85",0,28.3,42,12
17/08/2025 04:00:00,"34,81",0,28.2,43,6
17/08/2025 05:00:00,"29,32",0,28,46,5
17/08/2025 06:00:00,"31,13",0,28.6,44,12
17/08/2025 07:00:00,"30,59",0,28.9,45,19
17/08/2025 08:00:00,"20,64",0,30.4,43,23
17/08/2025 09:00:00,"24,97",0,30.8,42,22
17/08/2025 10:00:00,"20,06",0,31.9,40,19
17/08/2025 11:00:00,"20,49",0,33,37,17
17/08/2025 12:00:00,"18,77",0,33,36,17
17/08/2025 13:00:00,"12,50",0,26.7,50,17
17/08/2025 14:00:00,"14,92",0.2,27,49,15
17/08/2025 15:00:00,"22,07",0,30.8,36,10
17/08/2025 16:00:00,"17,70",0,29.7,43,4
17/08/2025 17:00:00,"20,41",0,27.4,48,9
17/08/2025 18:00:00,"13,82",0,26.9,55,20
17/08/2025 19:00:00,"18,00",0,26.7,53,26
17/08/2025 20:00:00,"13,30",0,26.3,53,22
17/08/2025 21:00:00,"10,62",0,25.7,55,21
17/08/2025 22:00:00,"7,88",0,25.7,53,13
17/08/2025 23:00:00,"29,83",0,25.6,52,8
18/08/2025 00:00:00,"15,95",0,25.2,53,9
18/08/2025 01:00:00,"15,27",0,25.2,53,15
18/08/2025 02:00:00,"10,21",0,25.1,53,18
18/08/2025 03:00:00,"9,16",0,24.7,53,18
18/08/2025 04:00:00,"14,51",0,24.4,53,16
18/08/2025 05:00:00,"7,82",0,24.2,53,17
18/08/2025 06:00:00,"6,18",0,24.9,50,19
18/08/2025 07:00:00,"15,43",0,25.4,46,23
18/08/2025 08:00:00,"23,03",0,27,44,14
18/08/2025 09:00:00,"31,69",0,27.9,40,11
18/08/2025 10:00:00,"37,15",0,28.4,40,13
18/08/2025 11:00:00,"23,66",0,28.8,38,12
18/08/2025 12:00:00,"15,31",0,29.7,34,12
18/08/2025 13:00:00,"10,28",0,28.8,47,8
18/08/2025 14:00:00,"8,53",0,29.1,54,7
18/08/2025 15:00:00,"5,12",0,28.9,54,6
18/08/2025 16:00:00,"18,71",0,28.2,59,6
18/08/2025 17:00:00,"10,24",0,28.6,54,7
18/08/2025 18:00:00,"18,55",0,28.8,38,7
18/08/2025 19:00:00,"26,10",0,27.7,38,12
18/08/2025 20:00:00,"17,41",0,26.8,40,10
18/08/2025 21:00:00,"14,13",0,26.1,40,9
18/08/2025 22:00:00,"16,19",0,26,40,6
18/08/2025 23:00:00,"9,05",0,25.3,42,6
19/08/2025 00:00:00,"9,33",0,24.6,43,6
19/08/2025 01:00:00,"12,50",0,24.7,42,6
19/08/2025 02:00:00,"14,17",0,24.5,41,7
19/08/2025 03:00:00,"20,07",0,24.3,39,8
19/08/2025 04:00:00,"14,57",0,23.8,40,6
19/08/2025 05:00:00,"10,63",0,23.6,41,6
19/08/2025 06:00:00,"18,50",0,25,38,5
19/08/2025 07:00:00,"15,34",0,26.7,39,4
19/08/2025 08:00:00,"30,25",0,26.4,37,4
19/08/2025 09:00:00,"32,43",0,27.4,45,5
19/08/2025 10:00:00,"37,12",0,26.3,48,7
19/08/2025 11:00:00,"23,94",0,28,49,6
19/08/2025 12:00:00,"16,25",0,28.4,41,7
19/08/2025 13:00:00,"9,91",0,27.3,53,10
19/08/2025 14:00:00,"7,68",0,27,62,14
19/08/2025 15:00:00,"22,64",0,27.4,58,11
19/08/2025 16:00:00,"25,19",0,28.1,62,7
19/08/2025 17:00:00,"17,44",0,27.1,63,6
19/08/2025 18:00:00,"39,51",0,26.1,68,6
19/08/2025 19:00:00,"23,63",0,26,65,6
19/08/2025 20:00:00,"16,80",0,25.9,61,2
19/08/2025 21:00:00,"11,05",0,25.3,57,4
19/08/2025 22:00:00,"9,32",0,25.2,55,4
19/08/2025 23:00:00,"6,28",0,24.7,54,3
20/08/2025 00:00:00,"6,74",0,24.4,53,4
20/08/2025 01:00:00,"11,63",0,23.9,54,4
20/08/2025 02:00:00,"9,65",0,23.6,56,3
20/08/2025 03:00:00,"15,94",0,23.3,55,4
20/08/2025 04:00:00,"9,51",0,23.2,53,3
20/08/2025 05:00:00,"6,95",0,24.7,49,6
20/08/2025 06:00:00,"17,36",0,25.4,46,5
20/08/2025 07:00:00,"49,58",0,25.4,49,5
20/08/2025 08:00:00,"65,36",3.8,20.8,78,12
20/08/2025 09:00:00,"47,79",4,20.4,82,7
20/08/2025 10:00:00,"46,52",0.6,20.8,81,10
20/08/2025 11:00:00,"24,52",0,22.8,74,9
20/08/2025 12:00:00,"33,50",0,25,65,7
20/08/2025 13:00:00,"28,48",0,25.3,68,6
20/08/2025 14:00:00,"24,74",0,25.2,66,6
20/08/2025 15:00:00,"19,38",0,25.6,67,6
20/08/2025 16:00:00,"11,96",0,26.1,67,5
20/08/2025 17:00:00,"12,37",0,25,73,4
20/08/2025 18:00:00,"27,14",0.4,25,74,4
20/08/2025 19:00:00,"37,84",2.4,23.5,84,7
20/08/2025 20:00:00,"29,08",0,23.7,83,4
20/08/2025 21:00:00,"20,92",0.2,22.9,81,6
20/08/2025 22:00:00,"22,55",1.6,21.3,83,6
20/08/2025 23:00:00,"24,07",1.6,21.4,82,12
21/08/2025 00:00:00,"15,27",0,22.1,76,9
21/08/2025 01:00:00,"12,27",0.4,21.2,80,6
21/08/2025 02:00:00,"7,64",0,21.6,77,10
21/08/2025 03:00:00,"8,10",0,21.2,78,5
21/08/2025 04:00:00,"4,92",0.6,21.3,79,4
21/08/2025 05:00:00,"5,92",0.8,20.8,82,9
21/08/2025 06:00:00,"4,39",1.8,20.9,81,12
21/08/2025 07:00:00,"18,06",0,23.1,71,10
21/08/2025 08:00:00,"12,41",0,24.7,64,12
21/08/2025 09:00:00,"8,70",0,25.4,66,11
21/08/2025 10:00:00,"29,70",12.4,20.5,88,13
21/08/2025 11:00:00,"22,39",0.4,23,78,9
21/08/2025 12:00:00,"27,66",0,24.6,75,10
21/08/2025 13:00:00,"18,65",0,26.5,70,6
21/08/2025 14:00:00,"13,37",0,25.5,70,9
21/08/2025 15:00:00,"8,14",0,24.7,73,10
21/08/2025 16:00:00,"6,77",0,24,73,14
21/08/2025 17:00:00,"4,85",0,23.9,75,10
21/08/2025 18:00:00,"5,03",0,23.4,77,8
21/08/2025 19:00:00,"3,99",0,23.3,77,5
21/08/2025 20:00:00,"4,48",0,23,79,5
21/08/2025 21:00:00,"3,33",0,22.7,79,8
21/08/2025 22:00:00,"7,69",0,22.5,79,8
21/08/2025 23:00:00,"12,38",0,22.5,79,7
22/08/2025 00:00:00,"7,84",0,22.5,78,6
22/08/2025 01:00:00,"5,35",0,22.2,78,5
22/08/2025 02:00:00,"21,22",0,21.4,80,5
22/08/2025 03:00:00,"12,69",0,21.6,81,5
22/08/2025 04:00:00,"17,17",0,21.7,79,5
22/08/2025 05:00:00,"10,91",0,21.5,78,6
22/08/2025 06:00:00,"12,27",0,21.1,80,5
22/08/2025 07:00:00,"8,16",0,23.7,60,11
22/08/2025 08:00:00,"14,02",0,24.4,53,17
22/08/2025 09:00:00,"11,07",0,24.2,53,15
22/08/2025 10:00:00,"15,05",0,25,53,7
22/08/2025 11:00:00,"9,48",0,25.2,57,8
22/08/2025 12:00:00,"6,90",0,25.2,60,6
22/08/2025 13:00:00,"49,13",0,26.3,56,7
22/08/2025 14:00:00,"26,05",0,26,59,6
22/08/2025 15:00:00,"14,59",0,26.3,61,7
22/08/2025 16:00:00,"11,88",0,25.9,62,10
22/08/2025 17:00:00,"10,97",0,25.4,63,7
22/08/2025 18:00:00,"6,72",0,24.8,68,5
22/08/2025 19:00:00,"3,88",0,23.7,68,6
22/08/2025 20:00:00,"5,99",0,23.8,63,7
22/08/2025 21:00:00,"7,53",0,22.9,70,6
22/08/2025 22:00:00,"7,21",0,22.8,69,6
22/08/2025 23:00:00,"7,51",0,22.3,65,14
23/08/2025 00:00:00,"6,44",0,22.2,64,16
23/08/2025 01:00:00,"4,85",0,21.9,65,12
23/08/2025 02:00:00,"11,87",0,22.5,56,10
23/08/2025 03:00:00,"10,90",0,21,68,11
23/08/2025 04:00:00,"14,66",0.2,20.2,74,11
23/08/2025 05:00:00,"10,64",0.4,20.4,69,9
23/08/2025 06:00:00,"31,21",0.2,20.2,72,11
23/08/2025 07:00:00,"30,31",1,19.6,78,8
23/08/2025 08:00:00,"17,79",0,21.2,69,8
23/08/2025 09:00:00,"41,31",0,22.8,65,5
23/08/2025 10:00:00,"20,65",0,24.7,56,6
23/08/2025 11:00:00,"14,66",0,24.9,47,7
23/08/2025 12:00:00,"8,72",0,24.8,48,7
23/08/2025 13:00:00,"26,42",0,25.5,46,7
23/08/2025 14:00:00,"15,24",0,25.6,46,7
23/08/2025 15:00:00,"10,66",0,25.4,44,7
23/08/2025 16:00:00,"9,23",0,25.2,47,5
23/08/2025 17:00:00,"7,21",0,24.8,50,4
23/08/2025 18:00:00,"5,93",0,24.4,51,4
23/08/2025 19:00:00,"7,23",0,23.3,55,15
23/08/2025 20:00:00,"8,58",0,22.7,53,21
23/08/2025 21:00:00,"5,99",0,22.3,54,24
23/08/2025 22:00:00,"5,82",5.4,19.7,72,18
23/08/2025 23:00:00,"17,79",1.8,20.1,70,15
24/08/2025 00:00:00,"10,86",0,20,70,6
24/08/2025 01:00:00,"8,86",0,20.1,68,10
24/08/2025 02:00:00,"9,58",0,20.4,64,13
24/08/2025 03:00:00,"7,11",0,20.6,62,11
24/08/2025 04:00:00,"4,32",0,20.3,62,8
24/08/2025 05:00:00,"4,08",0,20.5,58,18
24/08/2025 06:00:00,"7,14",0,20.5,53,27
24/08/2025 07:00:00,"10,93",0,20.8,47,33
24/08/2025 08:00:00,"6,37",0,22.2,46,28
24/08/2025 09:00:00,"10,88",0,22.3,44,28
24/08/2025 10:00:00,"15,25",0,22.9,44,25
24/08/2025 11:00:00,"21,93",0,23.7,39,22
24/08/2025 12:00:00,"12,42",0,25.1,36,17
24/08/2025 13:00:00,"9,25",0,25.4,36,18
24/08/2025 14:00:00,"7,86",0,25.9,34,15
24/08/2025 15:00:00,"5,69",0,26.3,35,13
24/08/2025 16:00:00,"4,97",0,25.5,36,13
24/08/2025 17:00:00,"5,38",0,24.6,40,12
24/08/2025 18:00:00,"3,82",0,23.4,45,10
24/08/2025 19:00:00,"5,27",0,22,49,10
24/08/2025 20:00:00,"2,64",0,21.8,50,9
24/08/2025 21:00:00,"1,32",0,21.6,49,9
24/08/2025 22:00:00,"2,58",0,20.9,50,6
24/08/2025 23:00:00,"2,82",0,20.6,50,6
25/08/2025 00:00:00,"3,95",0,20.2,50,5
25/08/2025 01:00:00,"5,13",0,20,50,5
25/08/2025 02:00:00,"6,14",0,20.3,47,8
25/08/2025 03:00:00,"6,07",0,19.7,51,4
25/08/2025 04:00:00,"7,57",0,20.3,49,4
25/08/2025 05:00:00,"5,20",0,19.7,52,5
25/08/2025 06:00:00,"6,09",0,21.1,49,5
25/08/2025 07:00:00,"6,07",0,21.9,46,8
25/08/2025 08:00:00,"16,64",0,24,42,5
25/08/2025 09:00:00,"25,87",0,25.5,39,4
25/08/2025 10:00:00,"33,08",0,24.3,46,6
25/08/2025 11:00:00,"26,73",0,25.3,45,6
25/08/2025 12:00:00,"15,58",0,25.8,42,11
25/08/2025 13:00:00,"8,56",0,25.3,43,12
25/08/2025 14:00:00,"6,04",0,25,45,12
25/08/2025 15:00:00,"3,82",0,25.3,44,10
25/08/2025 16:00:00,"6,84",0,25.4,48,9
25/08/2025 17:00:00,"5,17",0,24.6,54,5
25/08/2025 18:00:00,"4,05",0,24,54,4
25/08/2025 19:00:00,"4,60",0,23,58,3
25/08/2025 20:00:00,"4,53",0,22.1,62,5
25/08/2025 21:00:00,"8,92",0,21.7,63,4
25/08/2025 22:00:00,"7,22",0,21.2,64,2
25/08/2025 23:00:00,"5,89",0,20.6,62,3
26/08/2025 00:00:00,"4,24",0,20.1,60,5
26/08/2025 01:00:00,"10,74",0,19.9,61,4
26/08/2025 02:00:00,"8,70",0,19.4,62,4
26/08/2025 03:00:00,"16,63",0,19.2,63,3
26/08/2025 04:00:00,"12,94",0,19.3,64,4
26/08/2025 05:00:00,"9,63",0,20.2,67,3
26/08/2025 06:00:00,"12,23",0,22.2,62,2
26/08/2025 07:00:00,"23,52",0,22.5,63,3
26/08/2025 08:00:00,"31,17",0,24,62,4
26/08/2025 09:00:00,"30,19",0,25.4,58,4
26/08/2025 10:00:00,"39,23",0,25.5,61,7
26/08/2025 11:00:00,"22,47",0,24.6,64,6
26/08/2025 12:00:00,"14,05",0,25,62,6
26/08/2025 13:00:00,"12,40",0,26.1,58,6
26/08/2025 14:00:00,"7,76",0,25.6,60,8
26/08/2025 15:00:00,"7,98",0,25.9,58,6
26/08/2025 16:00:00,"5,25",0,25.7,62,6
26/08/2025 17:00:00,"6,59",0,25.1,64,6
26/08/2025 18:00:00,"13,59",0,24,69,4
26/08/2025 19:00:00,"21,65",0,23.6,70,4
26/08/2025 20:00:00,"13,85",0,23.1,71,4
26/08/2025 21:00:00,"10,63",0,22.2,69,3
26/08/2025 22:00:00,"17,19",0,22.1,71,5
26/08/2025 23:00:00,"20,23",0,21.7,72,4
27/08/2025 00:00:00,"17,40",0,21.7,73,3
27/08/2025 01:00:00,"10,52",0,21.9,73,5
27/08/2025 02:00:00,"20,26",0,21.8,72,5
27/08/2025 03:00:00,"10,81",0,22,70,5
27/08/2025 04:00:00,"6,63",0,22.3,70,4
27/08/2025 05:00:00,"5,07",0,22.3,70,4
27/08/2025 06:00:00,"23,52",0,23,69,3
27/08/2025 07:00:00,"15,20",0,24.7,63,5
27/08/2025 08:00:00,"17,56",0,26.9,58,5
27/08/2025 09:00:00,"44,39",0,26.3,60,5
27/08/2025 10:00:00,"51,41",0,25.7,66,6
27/08/2025 11:00:00,"29,71",0,26.8,61,6
27/08/2025 12:00:00,"23,72",0,27.8,59,6
27/08/2025 13:00:00,"14,86",0,26.2,62,6
27/08/2025 14:00:00,"12,52",0,26.6,58,6
27/08/2025 15:00:00,"6,76",0,26.5,62,5
27/08/2025 16:00:00,"4,83",0,26,69,5
27/08/2025 17:00:00,"27,20",0,25.3,76,3
27/08/2025 18:00:00,"34,85",0,25.1,79,4
27/08/2025 19:00:00,"37,73",0,24.9,81,4
27/08/2025 20:00:00,"25,21",0,25,80,4
27/08/2025 21:00:00,"13,24",0,24.6,82,3
27/08/2025 22:00:00,"8,76",0,24,84,3
27/08/2025 23:00:00,"15,57",0,24.1,80,3
28/08/2025 00:00:00,"8,45",0,24.1,78,4
28/08/2025 01:00:00,"9,93",0,24,77,2
28/08/2025 02:00:00,"5,96",0,24,76,3
28/08/2025 03:00:00,"8,05",0,23.8,74,4
28/08/2025 04:00:00,"5,58",0,24.4,66,5
28/08/2025 05:00:00,"3,95",0,24.4,60,4
28/08/2025 06:00:00,"4,70",0,25,59,3
28/08/2025 07:00:00,"16,91",0,26.2,53,4
28/08/2025 08:00:00,"9,67",0,27.4,47,5
28/08/2025 09:00:00,"7,66",0,28.9,44,8
28/08/2025 10:00:00,"5,26",0,29.6,42,9
28/08/2025 11:00:00,"22,71",0,30.5,40,10
28/08/2025 12:00:00,"11,96",0,30.6,39,10
28/08/2025 13:00:00,"8,12",0,28,59,10
28/08/2025 14:00:00,"4,06",0,28,64,5
28/08/2025 15:00:00,"2,03",0,30.4,39,6
28/08/2025 16:00:00,"5,13",0,29.7,40,9
28/08/2025 17:00:00,"6,72",0.2,28.2,43,6
28/08/2025 18:00:00,"5,71",0,26.6,51,7
28/08/2025 19:00:00,"17,91",0,26.4,51,6
28/08/2025 20:00:00,"18,85",0.4,25.1,62,5
28/08/2025 21:00:00,"21,23",0.2,25.6,59,5
28/08/2025 22:00:00,"14,91",0.6,23.2,60,11
28/08/2025 23:00:00,"10,67",1.4,23.1,59,6
29/08/2025 00:00:00,"25,36",0.2,22.5,63,12
29/08/2025 01:00:00,"20,74",0.2,23,63,5
29/08/2025 02:00:00,"22,20",1.6,21.3,75,7
29/08/2025 03:00:00,"27,75",0.8,21.5,76,6
29/08/2025 04:00:00,"46,47",1.6,22.2,74,5
29/08/2025 05:00:00,"36,06",18.4,20.5,89,8
29/08/2025 06:00:00,"41,11",0.2,22.4,82,5
29/08/2025 07:00:00,"51,92",0,22.4,83,11
29/08/2025 08:00:00,"29,50",0,22.4,83,11
29/08/2025 09:00:00,"27,83",2.8,20.9,85,13
29/08/2025 10:00:00,"22,53",0.2,22.7,84,11
29/08/2025 11:00:00,"52,92",0,24.9,80,9
29/08/2025 12:00:00,"56,26",0,26.7,69,7
29/08/2025 13:00:00,"30,51",0,27.5,64,5
29/08/2025 14:00:00,"17,30",0,27.4,65,7
29/08/2025 15:00:00,"11,90",0,26.6,76,6
29/08/2025 16:00:00,"21,75",0,27.1,70,4
29/08/2025 17:00:00,"40,32",0,26.4,73,5
29/08/2025 18:00:00,"62,30",0,25.9,74,4
29/08/2025 19:00:00,"33,49",7.6,21.9,85,11
29/08/2025 20:00:00,"30,52",3.2,22.5,80,11
29/08/2025 21:00:00,"19,23",0,22.6,80,8
29/08/2025 22:00:00,"27,01",0,23,81,10
29/08/2025 23:00:00,"19,63",0,23.3,80,9
30/08/2025 00:00:00,"33,30",0,23.4,81,8
30/08/2025 01:00:00,"20,79",0,22.7,84,5
30/08/2025 02:00:00,"18,96",0,22.5,84,4
30/08/2025 03:00:00,"32,60",0,22.5,84,3
30/08/2025 04:00:00,"17,72",0,21.8,85,6
30/08/2025 05:00:00,"8,86",0,21.4,78,6
30/08/2025 06:00:00,"14,09",0,22.6,72,6
30/08/2025 07:00:00,"8,29",0,23,71,7
30/08/2025 08:00:00,"4,14",0,23.9,63,7
30/08/2025 09:00:00,"2,07",0,25.5,57,6
30/08/2025 10:00:00,"3,21",0,25.9,52,6
30/08/2025 11:00:00,"2,29",0.6,21.4,75,9
30/08/2025 12:00:00,"13,40",0.2,20.8,73,15
30/08/2025 13:00:00,"36,36",0,22.4,66,9
30/08/2025 14:00:00,"21,73",0,22.4,69,9
30/08/2025 15:00:00,"12,77",0,22.2,70,9
30/08/2025 16:00:00,"8,25",0,22.1,73,9
30/08/2025 17:00:00,"11,55",0,22.1,73,8
30/08/2025 18:00:00,"12,01",0,21.9,74,7
30/08/2025 19:00:00,"25,95",0,21.7,74,8
30/08/2025 20:00:00,"14,68",0,21.6,73,5
30/08/2025 21:00:00,"18,99",0,21.3,73,5
30/08/2025 22:00:00,"12,17",0,21.3,68,5
30/08/2025 23:00:00,"8,93",0,21.3,65,4
31/08/2025 00:00:00,"15,66",0,20.8,66,6
31/08/2025 01:00:00,"8,67",0,20.4,67,3
31/08/2025 02:00:00,"9,48",0,19.6,73,3
31/08/2025 03:00:00,"8,01",0,19,75,6
31/08/2025 04:00:00,"9,36",0,19,75,5
31/08/2025 05:00:00,"8,92",0,19.4,73,4
31/08/2025 06:00:00,"5,55",0,20.5,69,3
31/08/2025 07:00:00,"3,82",0,23.2,64,4
31/08/2025 08:00:00,"17,37",0,23.2,61,4
31/08/2025 09:00:00,"32,06",0,24,61,4
31/08/2025 10:00:00,"19,53",0,24.5,65,5
31/08/2025 11:00:00,"17,35",0,25,65,6
31/08/2025 12:00:00,"13,79",0,26.2,63,6
31/08/2025 13:00:00,"8,97",0,25.3,64,6
31/08/2025 14:00:00,"7,19",0,25.6,62,11
31/08/2025 15:00:00,"6,40",0,25.1,61,12
31/08/2025 16:00:00,"4,59",0,25.2,62,10
31/08/2025 17:00:00,"6,34",0,24.6,61,6
31/08/2025 18:00:00,"3,17",0,24.3,67,4
31/08/2025 19:00:00,"3,34",0,23.8,69,2
31/08/2025 20:00:00,"12,24",0,22.5,72,4
31/08/2025 21:00:00,"21,04",0,21.8,75,6
31/08/2025 22:00:00,"19,90",0,21.6,75,4
31/08/2025 23:00:00,"24,45",0,21.1,76,3
01/09/2025 00:00:00,"13,95",0,21.2,75,5
01/09/2025 01:00:00,"10,31",0,21,72,6
01/09/2025 02:00:00,"10,24",0,21.2,67,8
01/09/2025 03:00:00,"8,55",0,21.1,65,7
01/09/2025 04:00:00,"8,93",0,20.5,65,7
01/09/2025 05:00:00,"7,58",0,20.9,60,7
01/09/2025 06:00:00,"5,32",0,22.3,53,8
01/09/2025 07:00:00,"5,49",0,23.2,59,7
01/09/2025 08:00:00,"27,08",0,25.1,59,8
01/09/2025 09:00:00,"16,10",0,26,57,7
01/09/2025 10:00:00,"12,81",0,26.9,54,5
01/09/2025 11:00:00,"20,24",0,26.8,60,6
01/09/2025 12:00:00,"14,09",0,26.9,65,8
01/09/2025 13:00:00,"27,32",0,26.7,67,19
01/09/2025 14:00:00,"17,37",0,25.7,65,13
01/09/2025 15:00:00,"9,82",0,26.4,61,9
